method,audio_id,si_sdr_db,tx_gain_db
proposed,68,-8.280569,33.00
proposed,69,-10.262175,33.00
proposed,70,-6.199875,33.00
proposed,71,-8.025279,33.00
proposed,72,-13.348263,33.00
proposed,73,-21.690056,33.00
proposed,74,-28.113868,33.00
proposed,75,-19.040239,33.00
proposed,76,-12.183826,33.00
proposed,77,-11.535497,33.00
proposed,78,-13.094312,33.00
proposed,79,-10.541012,33.00
proposed,80,-12.271016,33.00
proposed,81,-2.373984,33.00
proposed,82,-1.626933,33.00
proposed,83,-2.980679,33.00
proposed,84,-4.165053,33.00
proposed,85,-2.609361,33.00
proposed,86,-3.276383,33.00
proposed,87,-1.108861,33.00
proposed,88,-2.701372,33.00
proposed,89,-4.053577,33.00
proposed,90,-1.581136,33.00
proposed,91,0.391581,33.00
proposed,92,0.876087,33.00
proposed,93,-0.653155,33.00
proposed,94,-3.978768,33.00
proposed,95,-2.479036,33.00
proposed,96,-1.821394,33.00
proposed,97,-6.045899,33.00
proposed,98,-1.161298,33.00
proposed,99,-2.397733,33.00
3,0,-3.829623,35.00
3,1,-6.265284,35.00
3,2,-4.979124,35.00
3,3,-1.994315,35.00
3,4,-2.014999,35.00
3,5,-3.165584,35.00
3,6,-4.071031,35.00
3,7,-2.217954,35.00
3,8,-3.222355,35.00
3,9,-2.281325,35.00
3,10,3.360517,35.00
3,11,0.714684,35.00
3,12,-6.671309,35.00
3,13,-8.353728,35.00
3,14,-8.091795,35.00
3,15,-11.063034,35.00
3,16,-8.215655,35.00
3,17,-7.473416,35.00
3,18,-8.643889,35.00
3,19,-6.856163,35.00
3,20,-9.796102,35.00
3,21,-10.167653,35.00
3,22,-8.772823,35.00
3,23,-10.915918,35.00
3,24,-7.256458,35.00
3,25,-8.292939,35.00
3,26,-7.861470,35.00
3,27,-7.885806,35.00
3,28,-7.566620,35.00
3,29,-7.182361,35.00
3,30,-8.537646,35.00
3,31,-1.005000,35.00
3,32,-2.960777,35.00
3,33,-1.229062,35.00
3,34,-1.285785,35.00
3,35,-2.908448,35.00
3,36,-8.077234,35.00
3,37,-5.143363,35.00
3,38,-7.606382,35.00
3,39,-4.764806,35.00
3,40,-7.697961,35.00
3,41,-6.034058,35.00
3,42,-5.044170,35.00
3,43,-5.891624,35.00
3,44,-7.100869,35.00
3,45,-6.182972,35.00
3,46,-9.432009,35.00
3,47,-14.187878,35.00
3,48,-8.492923,35.00
3,49,-7.872381,35.00
3,50,-7.262912,35.00
3,51,-7.097164,35.00
3,52,-7.197207,35.00
3,53,-11.567486,35.00
3,54,-11.126333,35.00
3,55,-8.570635,35.00
3,56,-5.421399,35.00
3,57,-13.074027,35.00
3,58,-8.105887,35.00
3,59,-6.090871,35.00
3,60,-6.649758,35.00
3,61,-4.903183,35.00
3,62,-4.109907,35.00
3,63,-6.167116,35.00
3,64,-6.066303,35.00
3,65,-13.195779,35.00
3,66,-11.469348,35.00
3,67,-15.991309,35.00
3,68,-11.371695,35.00
3,69,-13.288671,35.00
3,70,-11.482143,35.00
3,71,-12.778804,35.00
3,72,-12.399922,35.00
3,73,-11.177375,35.00
3,74,-8.355372,35.00
3,75,-10.689629,35.00
3,76,-12.095431,35.00
3,77,-10.583088,35.00
3,78,-14.369652,35.00
3,79,-13.244677,35.00
3,80,-14.031204,35.00
3,81,-5.556058,35.00
3,82,-4.272340,35.00
3,83,-4.584548,35.00
3,84,-4.483246,35.00
3,85,-5.157671,35.00
3,86,-4.765360,35.00
3,87,-3.505146,35.00
3,88,-4.191672,35.00
3,89,-4.596535,35.00
3,90,-10.132399,35.00
3,91,-1.747870,35.00
3,92,-4.333061,35.00
3,93,-5.515930,35.00
3,94,-3.881226,35.00
3,95,-5.189395,35.00
3,96,-6.806611,35.00
3,97,-6.001905,35.00
3,98,-4.488208,35.00
3,99,-6.840788,35.00
conv,0,0.766789,35.00
conv,1,-1.284815,35.00
conv,2,1.882306,35.00
conv,3,2.964137,35.00
conv,4,1.975246,35.00
conv,5,2.295890,35.00
conv,6,2.086273,35.00
conv,7,3.271040,35.00
conv,8,2.536446,35.00
conv,9,2.383914,35.00
conv,10,4.074803,35.00
conv,11,2.623121,35.00
conv,12,-2.325109,35.00
conv,13,-3.499877,35.00
conv,14,-0.785940,35.00
conv,15,-5.529326,35.00
conv,16,-0.933630,35.00
conv,17,-1.683154,35.00
conv,18,-5.409476,35.00
conv,19,-1.764500,35.00
conv,20,-5.394502,35.00
conv,21,-3.341405,35.00
conv,22,-7.284929,35.00
conv,23,-6.508144,35.00
conv,24,-0.419683,35.00
conv,25,-1.936806,35.00
conv,26,-5.605234,35.00
conv,27,-1.492484,35.00
conv,28,-2.100587,35.00
conv,29,-1.737064,35.00
conv,30,-6.771545,35.00
conv,31,1.928207,35.00
conv,32,0.779032,35.00
conv,33,0.791877,35.00
conv,34,1.079857,35.00
conv,35,2.244599,35.00
conv,36,-8.174850,35.00
conv,37,0.239256,35.00
conv,38,-1.223954,35.00
conv,39,-0.016808,35.00
conv,40,1.014081,35.00
conv,41,1.088399,35.00
conv,42,1.220226,35.00
conv,43,-1.836962,35.00
conv,44,0.149906,35.00
conv,45,0.765311,35.00
conv,46,-5.257582,35.00
conv,47,-11.863871,35.00
conv,48,-1.882840,35.00
conv,49,-2.149714,35.00
conv,50,0.656258,35.00
conv,51,0.469245,35.00
conv,52,1.539774,35.00
conv,53,-6.524658,35.00
conv,54,-10.018056,35.00
conv,55,-5.589964,35.00
conv,56,0.340636,35.00
conv,57,-10.606846,35.00
conv,58,-3.196034,35.00
conv,59,1.951527,35.00
conv,60,1.098599,35.00
conv,61,0.567861,35.00
conv,62,1.071361,35.00
conv,63,1.040277,35.00
conv,64,0.304500,35.00
conv,65,-9.964649,35.00
conv,66,-8.285806,35.00
conv,67,-16.694290,35.00
conv,68,-8.001964,35.00
conv,69,-12.657507,35.00
conv,70,-6.749827,35.00
conv,71,-8.909524,35.00
conv,72,-7.933611,35.00
conv,73,-7.689298,35.00
conv,74,-3.484011,35.00
conv,75,-5.618214,35.00
conv,76,-7.146553,35.00
conv,77,-5.997686,35.00
conv,78,-10.108098,35.00
conv,79,-9.476889,35.00
conv,80,-12.283291,35.00
conv,81,0.757579,35.00
conv,82,2.620669,35.00
conv,83,1.955649,35.00
conv,84,0.994466,35.00
conv,85,0.338804,35.00
conv,86,2.203594,35.00
conv,87,1.519202,35.00
conv,88,1.747774,35.00
conv,89,1.080782,35.00
conv,90,-3.688598,35.00
conv,91,2.813858,35.00
conv,92,2.988155,35.00
conv,93,0.967959,35.00
conv,94,0.993323,35.00
conv,95,1.074920,35.00
conv,96,1.412387,35.00
conv,97,0.205429,35.00
conv,98,2.033714,35.00
conv,99,0.093154,35.00
ldpc,0,0.807801,35.00
ldpc,1,-1.219740,35.00
ldpc,2,2.006425,35.00
ldpc,3,3.011449,35.00
ldpc,4,2.262675,35.00
ldpc,5,2.333372,35.00
ldpc,6,2.212542,35.00
ldpc,7,3.381043,35.00
ldpc,8,3.007150,35.00
ldpc,9,2.662495,35.00
ldpc,10,4.077000,35.00
ldpc,11,2.623406,35.00
ldpc,12,-1.300952,35.00
ldpc,13,-2.196339,35.00
ldpc,14,-0.386541,35.00
ldpc,15,-6.109483,35.00
ldpc,16,-0.482345,35.00
ldpc,17,0.110928,35.00
ldpc,18,-4.187471,35.00
ldpc,19,1.149899,35.00
ldpc,20,-3.339821,35.00
ldpc,21,-3.448156,35.00
ldpc,22,-6.633470,35.00
ldpc,23,-6.386425,35.00
ldpc,24,1.446414,35.00
ldpc,25,-2.698142,35.00
ldpc,26,-4.959958,35.00
ldpc,27,-0.412591,35.00
ldpc,28,-0.029528,35.00
ldpc,29,0.931120,35.00
ldpc,30,-5.528810,35.00
ldpc,31,1.966005,35.00
ldpc,32,0.787058,35.00
ldpc,33,0.844573,35.00
ldpc,34,1.085172,35.00
ldpc,35,2.244754,35.00
ldpc,36,-7.578423,35.00
ldpc,37,0.989751,35.00
ldpc,38,0.974972,35.00
ldpc,39,1.441802,35.00
ldpc,40,1.506370,35.00
ldpc,41,1.791947,35.00
ldpc,42,2.242146,35.00
ldpc,43,-0.035088,35.00
ldpc,44,0.388457,35.00
ldpc,45,1.541480,35.00
ldpc,46,-4.663945,35.00
ldpc,47,-14.129673,35.00
ldpc,48,1.349999,35.00
ldpc,49,1.856835,35.00
ldpc,50,2.402773,35.00
ldpc,51,1.706715,35.00
ldpc,52,2.528121,35.00
ldpc,53,-6.071485,35.00
ldpc,54,-9.124602,35.00
ldpc,55,-5.325072,35.00
ldpc,56,2.470469,35.00
ldpc,57,-10.887406,35.00
ldpc,58,-4.236968,35.00
ldpc,59,3.042686,35.00
ldpc,60,1.536209,35.00
ldpc,61,2.182872,35.00
ldpc,62,2.014375,35.00
ldpc,63,2.688085,35.00
ldpc,64,2.054486,35.00
ldpc,65,-8.502530,35.00
ldpc,66,-6.478502,35.00
ldpc,67,-17.243157,35.00
ldpc,68,-7.186341,35.00
ldpc,69,-11.792992,35.00
ldpc,70,-4.354655,35.00
ldpc,71,-6.121991,35.00
ldpc,72,-7.008629,35.00
ldpc,73,-6.255346,35.00
ldpc,74,-2.913410,35.00
ldpc,75,-4.663976,35.00
ldpc,76,-6.007718,35.00
ldpc,77,-4.715440,35.00
ldpc,78,-12.711511,35.00
ldpc,79,-9.280254,35.00
ldpc,80,-11.535442,35.00
ldpc,81,1.956512,35.00
ldpc,82,4.551123,35.00
ldpc,83,3.896362,35.00
ldpc,84,3.026147,35.00
ldpc,85,2.846015,35.00
ldpc,86,3.353315,35.00
ldpc,87,4.102216,35.00
ldpc,88,3.394117,35.00
ldpc,89,2.874085,35.00
ldpc,90,-8.466736,35.00
ldpc,91,4.214639,35.00
ldpc,92,4.526567,35.00
ldpc,93,2.227448,35.00
ldpc,94,2.429353,35.00
ldpc,95,2.101356,35.00
ldpc,96,3.176183,35.00
ldpc,97,1.702117,35.00
ldpc,98,3.430788,35.00
ldpc,99,2.064555,35.00
proposed,0,-0.107105,35.00
proposed,1,-1.901220,35.00
proposed,2,1.053519,35.00
proposed,3,1.904442,35.00
proposed,4,1.183988,35.00
proposed,5,1.051620,35.00
proposed,6,1.407815,35.00
proposed,7,2.651238,35.00
proposed,8,1.998702,35.00
proposed,9,1.905332,35.00
proposed,10,4.013163,35.00
proposed,11,2.361363,35.00
proposed,12,0.073847,35.00
proposed,13,-1.796470,35.00
proposed,14,-0.330150,35.00
proposed,15,-1.683962,35.00
proposed,16,-0.320019,35.00
proposed,17,-1.354791,35.00
proposed,18,-2.243696,35.00
proposed,19,-0.661359,35.00
proposed,20,-1.652612,35.00
proposed,21,-2.085021,35.00
proposed,22,-3.830040,35.00
proposed,23,-3.417614,35.00
proposed,24,-0.969467,35.00
proposed,25,-1.366814,35.00
proposed,26,-2.745342,35.00
proposed,27,-1.220761,35.00
proposed,28,-1.572087,35.00
proposed,29,-1.270006,35.00
proposed,30,-2.586855,35.00
proposed,31,1.037486,35.00
proposed,32,0.277156,35.00
proposed,33,0.087324,35.00
proposed,34,0.307595,35.00
proposed,35,1.522227,35.00
proposed,36,-5.291723,35.00
proposed,37,-0.358510,35.00
proposed,38,-0.659453,35.00
proposed,39,-0.145435,35.00
proposed,40,-0.732753,35.00
proposed,41,0.010016,35.00
proposed,42,0.603046,35.00
proposed,43,-1.323495,35.00
proposed,44,-1.421922,35.00
proposed,45,0.029153,35.00
proposed,46,-1.049886,35.00
proposed,47,-6.556607,35.00
proposed,48,-0.766386,35.00
proposed,49,-0.178969,35.00
proposed,50,0.459034,35.00
proposed,51,0.231826,35.00
proposed,52,-0.046217,35.00
proposed,53,-3.483033,35.00
proposed,54,-4.662779,35.00
proposed,55,-3.517349,35.00
proposed,56,0.141059,35.00
proposed,57,-4.119704,35.00
proposed,58,-1.926060,35.00
proposed,59,0.265202,35.00
proposed,60,-0.705957,35.00
proposed,61,0.302341,35.00
proposed,62,-0.018033,35.00
proposed,63,0.070929,35.00
proposed,64,0.226134,35.00
proposed,65,-9.933909,35.00
proposed,66,-8.748473,35.00
proposed,67,-10.829253,35.00
proposed,68,-9.461410,35.00
proposed,69,-10.643144,35.00
proposed,70,-7.475687,35.00
proposed,71,-10.174012,35.00
proposed,72,-9.990823,35.00
proposed,73,-8.252987,35.00
proposed,74,-5.734130,35.00
proposed,75,-6.626670,35.00
proposed,76,-8.105209,35.00
proposed,77,-7.141270,35.00
proposed,78,-9.702729,35.00
proposed,79,-6.930269,35.00
proposed,80,-8.956915,35.00
proposed,81,0.663624,35.00
proposed,82,1.737264,35.00
proposed,83,1.193967,35.00
proposed,84,0.439083,35.00
proposed,85,0.553016,35.00
proposed,86,0.933414,35.00
proposed,87,1.734653,35.00
proposed,88,0.746584,35.00
proposed,89,0.716910,35.00
proposed,90,-2.370054,35.00
proposed,91,2.430885,35.00
proposed,92,2.184979,35.00
proposed,93,-0.052250,35.00
proposed,94,-0.627898,35.00
proposed,95,-0.430857,35.00
proposed,96,0.250851,35.00
proposed,97,-0.813974,35.00
proposed,98,1.415145,35.00
proposed,99,-0.233326,35.00
3,0,-1.964055,37.00
3,1,0.744380,37.00
3,2,-1.837727,37.00
3,3,-0.456754,37.00
3,4,3.602014,37.00
3,5,-2.163234,37.00
3,6,1.054265,37.00
3,7,3.719972,37.00
3,8,3.362176,37.00
3,9,3.835906,37.00
3,10,4.506624,37.00
3,11,3.149847,37.00
3,12,3.700311,37.00
3,13,2.176467,37.00
3,14,2.249173,37.00
3,15,2.707681,37.00
3,16,3.243087,37.00
3,17,3.314107,37.00
3,18,2.965699,37.00
3,19,3.732914,37.00
3,20,1.949036,37.00
3,21,1.742646,37.00
3,22,1.427339,37.00
3,23,1.420912,37.00
3,24,1.461605,37.00
3,25,1.797544,37.00
3,26,2.033843,37.00
3,27,1.286724,37.00
3,28,-0.231370,37.00
3,29,1.022887,37.00
3,30,2.385175,37.00
3,31,1.897630,37.00
3,32,1.337834,37.00
3,33,1.514686,37.00
3,34,2.025025,37.00
3,35,2.689833,37.00
3,36,0.214180,37.00
3,37,1.661754,37.00
3,38,0.925427,37.00
3,39,2.626633,37.00
3,40,1.519804,37.00
3,41,2.431881,37.00
3,42,1.558912,37.00
3,43,-0.278548,37.00
3,44,1.820013,37.00
3,45,2.012373,37.00
3,46,1.051932,37.00
3,47,0.798303,37.00
3,48,2.003630,37.00
3,49,1.772407,37.00
3,50,1.432374,37.00
3,51,-0.425753,37.00
3,52,0.654655,37.00
3,53,1.254850,37.00
3,54,3.847962,37.00
3,55,3.422521,37.00
3,56,3.700957,37.00
3,57,1.581748,37.00
3,58,2.529528,37.00
3,59,2.072137,37.00
3,60,2.158016,37.00
3,61,2.531298,37.00
3,62,2.219086,37.00
3,63,1.149622,37.00
3,64,1.730739,37.00
3,65,-5.615557,37.00
3,66,-4.829823,37.00
3,67,-1.575272,37.00
3,68,-5.810758,37.00
3,69,-4.324957,37.00
3,70,-4.071626,37.00
3,71,-4.852527,37.00
3,72,-4.652131,37.00
3,73,-5.094382,37.00
3,74,-1.902831,37.00
3,75,-3.570672,37.00
3,76,-6.487028,37.00
3,77,-5.768678,37.00
3,78,-7.163871,37.00
3,79,-3.523995,37.00
3,80,-6.726477,37.00
3,81,1.481599,37.00
3,82,2.504150,37.00
3,83,0.185576,37.00
3,84,0.142952,37.00
3,85,3.183834,37.00
3,86,4.402608,37.00
3,87,5.437819,37.00
3,88,2.262973,37.00
3,89,1.579154,37.00
3,90,1.076089,37.00
3,91,3.347367,37.00
3,92,3.895527,37.00
3,93,1.199184,37.00
3,94,1.263917,37.00
3,95,-0.572267,37.00
3,96,-0.273170,37.00
3,97,1.603937,37.00
3,98,4.484721,37.00
3,99,2.390771,37.00
conv,0,0.760784,37.00
conv,1,3.601540,37.00
conv,2,1.998503,37.00
conv,3,2.999372,37.00
conv,4,2.215155,37.00
conv,5,2.312184,37.00
conv,6,2.182357,37.00
conv,7,3.341388,37.00
conv,8,3.005672,37.00
conv,9,2.658119,37.00
conv,10,4.072600,37.00
conv,11,2.623327,37.00
conv,12,2.441486,37.00
conv,13,0.953627,37.00
conv,14,2.799722,37.00
conv,15,2.210897,37.00
conv,16,2.359155,37.00
conv,17,1.934581,37.00
conv,18,1.963781,37.00
conv,19,2.369703,37.00
conv,20,1.569943,37.00
conv,21,1.331981,37.00
conv,22,-0.087349,37.00
conv,23,0.684837,37.00
conv,24,1.640580,37.00
conv,25,1.217684,37.00
conv,26,1.515284,37.00
conv,27,1.003296,37.00
conv,28,-1.024615,37.00
conv,29,1.022203,37.00
conv,30,1.352303,37.00
conv,31,1.925154,37.00
conv,32,0.786724,37.00
conv,33,0.843328,37.00
conv,34,1.070610,37.00
conv,35,2.240799,37.00
conv,36,0.758804,37.00
conv,37,0.963268,37.00
conv,38,0.943873,37.00
conv,39,1.439902,37.00
conv,40,1.502239,37.00
conv,41,1.828434,37.00
conv,42,2.236509,37.00
conv,43,-0.033491,37.00
conv,44,0.772874,37.00
conv,45,1.541857,37.00
conv,46,0.942622,37.00
conv,47,0.552687,37.00
conv,48,1.327516,37.00
conv,49,1.832411,37.00
conv,50,2.391489,37.00
conv,51,1.700380,37.00
conv,52,2.527879,37.00
conv,53,1.451052,37.00
conv,54,3.369731,37.00
conv,55,2.001355,37.00
conv,56,2.469686,37.00
conv,57,1.845151,37.00
conv,58,2.669701,37.00
conv,59,3.035659,37.00
conv,60,1.534827,37.00
conv,61,2.210897,37.00
conv,62,2.041850,37.00
conv,63,2.687792,37.00
conv,64,2.042986,37.00
conv,65,-5.181616,37.00
conv,66,-5.568126,37.00
conv,67,-2.213193,37.00
conv,68,-7.203280,37.00
conv,69,-5.306982,37.00
conv,70,-4.357508,37.00
conv,71,-6.124389,37.00
conv,72,-6.332101,37.00
conv,73,-6.254106,37.00
conv,74,-2.879718,37.00
conv,75,-4.666922,37.00
conv,76,-6.023537,37.00
conv,77,-4.724732,37.00
conv,78,-5.812437,37.00
conv,79,-3.137619,37.00
conv,80,-5.650983,37.00
conv,81,3.681510,37.00
conv,82,4.548572,37.00
conv,83,3.880486,37.00
conv,84,3.020847,37.00
conv,85,2.810002,37.00
conv,86,3.356243,37.00
conv,87,4.100850,37.00
conv,88,3.441416,37.00
conv,89,2.852744,37.00
conv,90,2.368593,37.00
conv,91,4.212199,37.00
conv,92,5.485228,37.00
conv,93,2.176067,37.00
conv,94,2.496667,37.00
conv,95,1.982279,37.00
conv,96,3.147106,37.00
conv,97,1.705108,37.00
conv,98,3.761603,37.00
conv,99,2.008699,37.00
ldpc,0,0.807801,37.00
ldpc,1,3.608282,37.00
ldpc,2,2.006425,37.00
ldpc,3,3.011449,37.00
ldpc,4,2.262675,37.00
ldpc,5,2.333372,37.00
ldpc,6,2.212542,37.00
ldpc,7,3.381043,37.00
ldpc,8,3.007150,37.00
ldpc,9,2.662495,37.00
ldpc,10,4.077000,37.00
ldpc,11,2.623406,37.00
ldpc,12,2.441541,37.00
ldpc,13,0.963342,37.00
ldpc,14,2.817026,37.00
ldpc,15,2.220166,37.00
ldpc,16,2.361135,37.00
ldpc,17,2.071505,37.00
ldpc,18,2.047065,37.00
ldpc,19,2.369816,37.00
ldpc,20,1.637056,37.00
ldpc,21,1.335298,37.00
ldpc,22,-0.072021,37.00
ldpc,23,0.694394,37.00
ldpc,24,1.678377,37.00
ldpc,25,1.226518,37.00
ldpc,26,1.521874,37.00
ldpc,27,1.002644,37.00
ldpc,28,-5.056133,37.00
ldpc,29,1.030752,37.00
ldpc,30,1.352629,37.00
ldpc,31,1.966005,37.00
ldpc,32,0.787058,37.00
ldpc,33,0.844573,37.00
ldpc,34,1.085172,37.00
ldpc,35,2.244754,37.00
ldpc,36,0.771620,37.00
ldpc,37,0.989751,37.00
ldpc,38,0.974972,37.00
ldpc,39,1.441802,37.00
ldpc,40,1.506370,37.00
ldpc,41,1.831417,37.00
ldpc,42,2.242146,37.00
ldpc,43,-0.035088,37.00
ldpc,44,0.884626,37.00
ldpc,45,1.541480,37.00
ldpc,46,0.942032,37.00
ldpc,47,0.581151,37.00
ldpc,48,1.349999,37.00
ldpc,49,1.857583,37.00
ldpc,50,2.402773,37.00
ldpc,51,1.706715,37.00
ldpc,52,2.528121,37.00
ldpc,53,1.585476,37.00
ldpc,54,3.400683,37.00
ldpc,55,2.016409,37.00
ldpc,56,2.470469,37.00
ldpc,57,1.836075,37.00
ldpc,58,2.669921,37.00
ldpc,59,3.042686,37.00
ldpc,60,1.536209,37.00
ldpc,61,2.217145,37.00
ldpc,62,2.055196,37.00
ldpc,63,2.688085,37.00
ldpc,64,2.054486,37.00
ldpc,65,-5.182874,37.00
ldpc,66,-5.564245,37.00
ldpc,67,-2.168972,37.00
ldpc,68,-7.186341,37.00
ldpc,69,-5.300018,37.00
ldpc,70,-4.354655,37.00
ldpc,71,-6.121991,37.00
ldpc,72,-6.308613,37.00
ldpc,73,-6.255346,37.00
ldpc,74,-2.846918,37.00
ldpc,75,-4.663976,37.00
ldpc,76,-6.007718,37.00
ldpc,77,-4.715440,37.00
ldpc,78,-5.806288,37.00
ldpc,79,-3.135955,37.00
ldpc,80,-5.647849,37.00
ldpc,81,3.694534,37.00
ldpc,82,4.551123,37.00
ldpc,83,3.897069,37.00
ldpc,84,3.026147,37.00
ldpc,85,2.846015,37.00
ldpc,86,3.355249,37.00
ldpc,87,4.102216,37.00
ldpc,88,3.461179,37.00
ldpc,89,2.874085,37.00
ldpc,90,2.368750,37.00
ldpc,91,4.214491,37.00
ldpc,92,5.564523,37.00
ldpc,93,2.227448,37.00
ldpc,94,2.502103,37.00
ldpc,95,2.101356,37.00
ldpc,96,3.176183,37.00
ldpc,97,1.705146,37.00
ldpc,98,3.847411,37.00
ldpc,99,2.064555,37.00
proposed,0,0.228168,37.00
proposed,1,3.211278,37.00
proposed,2,1.469475,37.00
proposed,3,2.646907,37.00
proposed,4,2.216312,37.00
proposed,5,1.652584,37.00
proposed,6,1.878821,37.00
proposed,7,3.357149,37.00
proposed,8,2.699694,37.00
proposed,9,2.639636,37.00
proposed,10,4.032042,37.00
proposed,11,2.413403,37.00
proposed,12,2.300206,37.00
proposed,13,0.675216,37.00
proposed,14,2.698667,37.00
proposed,15,2.077959,37.00
proposed,16,2.288027,37.00
proposed,17,1.989773,37.00
proposed,18,1.953748,37.00
proposed,19,2.369199,37.00
proposed,20,1.558334,37.00
proposed,21,1.184983,37.00
proposed,22,-0.251579,37.00
proposed,23,0.633358,37.00
proposed,24,1.611317,37.00
proposed,25,0.975475,37.00
proposed,26,1.365735,37.00
proposed,27,0.900571,37.00
proposed,28,-3.189376,37.00
proposed,29,0.901067,37.00
proposed,30,1.159944,37.00
proposed,31,1.892725,37.00
proposed,32,0.662865,37.00
proposed,33,0.743247,37.00
proposed,34,1.037879,37.00
proposed,35,2.067696,37.00
proposed,36,0.568597,37.00
proposed,37,0.883480,37.00
proposed,38,0.870247,37.00
proposed,39,1.246478,37.00
proposed,40,1.416206,37.00
proposed,41,1.783457,37.00
proposed,42,2.063051,37.00
proposed,43,-0.146400,37.00
proposed,44,0.860092,37.00
proposed,45,1.456125,37.00
proposed,46,0.749800,37.00
proposed,47,0.482958,37.00
proposed,48,1.070854,37.00
proposed,49,1.686352,37.00
proposed,50,2.174347,37.00
proposed,51,1.472741,37.00
proposed,52,2.103683,37.00
proposed,53,1.113881,37.00
proposed,54,3.305491,37.00
proposed,55,1.997580,37.00
proposed,56,2.325062,37.00
proposed,57,1.726295,37.00
proposed,58,2.378233,37.00
proposed,59,2.851788,37.00
proposed,60,1.307190,37.00
proposed,61,2.080288,37.00
proposed,62,1.821987,37.00
proposed,63,2.215706,37.00
proposed,64,1.689944,37.00
proposed,65,-5.840514,37.00
proposed,66,-5.742609,37.00
proposed,67,-2.300729,37.00
proposed,68,-7.412715,37.00
proposed,69,-5.584350,37.00
proposed,70,-4.741884,37.00
proposed,71,-6.112221,37.00
proposed,72,-6.308582,37.00
proposed,73,-6.267301,37.00
proposed,74,-3.014347,37.00
proposed,75,-4.767680,37.00
proposed,76,-6.932507,37.00
proposed,77,-5.453639,37.00
proposed,78,-6.427258,37.00
proposed,79,-3.828153,37.00
proposed,80,-6.160392,37.00
proposed,81,2.814668,37.00
proposed,82,3.879535,37.00
proposed,83,2.923608,37.00
proposed,84,2.189320,37.00
proposed,85,2.292184,37.00
proposed,86,3.322510,37.00
proposed,87,4.025466,37.00
proposed,88,3.078346,37.00
proposed,89,2.328365,37.00
proposed,90,1.936866,37.00
proposed,91,3.766128,37.00
proposed,92,4.560019,37.00
proposed,93,1.764146,37.00
proposed,94,1.829755,37.00
proposed,95,0.962790,37.00
proposed,96,2.453983,37.00
proposed,97,1.438924,37.00
proposed,98,3.727890,37.00
proposed,99,1.985205,37.00
3,0,2.310810,39.00
3,1,4.799776,39.00
3,2,3.319424,39.00
3,3,3.945738,39.00
3,4,3.599831,39.00
3,5,3.686298,39.00
3,6,3.696268,39.00
3,7,4.383000,39.00
3,8,4.341374,39.00
3,9,4.222013,39.00
3,10,5.291481,39.00
3,11,3.754484,39.00
3,12,3.895034,39.00
3,13,2.485571,39.00
3,14,3.862077,39.00
3,15,3.316943,39.00
3,16,3.454695,39.00
3,17,3.475032,39.00
3,18,3.674924,39.00
3,19,3.901901,39.00
3,20,2.937373,39.00
3,21,2.466884,39.00
3,22,1.647392,39.00
3,23,2.119786,39.00
3,24,2.592356,39.00
3,25,2.303602,39.00
3,26,2.681177,39.00
3,27,2.077455,39.00
3,28,2.438348,39.00
3,29,2.055489,39.00
3,30,-5.307151,39.00
3,31,3.197911,39.00
3,32,1.965993,39.00
3,33,1.848499,39.00
3,34,2.216043,39.00
3,35,3.541368,39.00
3,36,1.807371,39.00
3,37,1.903663,39.00
3,38,2.306075,39.00
3,39,2.855869,39.00
3,40,2.660053,39.00
3,41,3.129086,39.00
3,42,3.307064,39.00
3,43,0.795618,39.00
3,44,2.070251,39.00
3,45,2.540540,39.00
3,46,2.119204,39.00
3,47,1.591161,39.00
3,48,2.622195,39.00
3,49,2.792948,39.00
3,50,3.388771,39.00
3,51,3.196121,39.00
3,52,3.696868,39.00
3,53,3.028387,39.00
3,54,4.476976,39.00
3,55,3.407346,39.00
3,56,3.697738,39.00
3,57,3.254553,39.00
3,58,4.064511,39.00
3,59,4.129837,39.00
3,60,2.930282,39.00
3,61,3.609105,39.00
3,62,3.243561,39.00
3,63,3.831978,39.00
3,64,3.352895,39.00
3,65,-3.934574,39.00
3,66,-4.345797,39.00
3,67,-0.739360,39.00
3,68,-5.416234,39.00
3,69,-3.827525,39.00
3,70,-3.171829,39.00
3,71,-4.987232,39.00
3,72,-4.413095,39.00
3,73,-5.092695,39.00
3,74,-1.420942,39.00
3,75,-3.582257,39.00
3,76,-4.677641,39.00
3,77,-3.323747,39.00
3,78,-4.297771,39.00
3,79,-1.948403,39.00
3,80,-4.019824,39.00
3,81,5.216011,39.00
3,82,5.850037,39.00
3,83,4.993757,39.00
3,84,4.217519,39.00
3,85,4.546398,39.00
3,86,4.631463,39.00
3,87,5.614917,39.00
3,88,-4.135009,39.00
3,89,4.110448,39.00
3,90,3.688065,39.00
3,91,4.968659,39.00
3,92,5.710456,39.00
3,93,2.996072,39.00
3,94,3.463057,39.00
3,95,2.685193,39.00
3,96,4.056051,39.00
3,97,2.121281,39.00
3,98,4.849407,39.00
3,99,2.563111,39.00
conv,0,0.774037,39.00
conv,1,3.597299,39.00
conv,2,2.004729,39.00
conv,3,3.007717,39.00
conv,4,2.242898,39.00
conv,5,2.328381,39.00
conv,6,2.165755,39.00
conv,7,3.328974,39.00
conv,8,3.004106,39.00
conv,9,2.614655,39.00
conv,10,4.074068,39.00
conv,11,2.623132,39.00
conv,12,2.441183,39.00
conv,13,0.958880,39.00
conv,14,2.802516,39.00
